asset_id,asset_type,source,lat,lon,image_date,confidence,triage_reason,image_file,temporal_file,modalities,n_bands,n_timesteps
osm_way_396859803,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.108021960000002,-15.58250678,2024-12-31,high,All signals within expected range,osm_way_396859803_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_396859804,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.110674040000003,-15.576906619999999,2024-12-31,high,All signals within expected range,osm_way_396859804_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_397215566,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.14793728,-15.541089719999999,2024-12-31,high,All signals within expected range,osm_way_397215566_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_397215565,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.144915579999996,-15.550049580000001,2024-12-31,high,All signals within expected range,osm_way_397215565_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_393469683,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-34.19950372,24.82958608,2024-12-31,high,All signals within expected range,osm_way_393469683_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_394231771,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,33.8604736,-6.998727,2024-12-31,high,All signals within expected range,osm_way_394231771_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_397131937,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.142585180000005,-15.57260148,2024-12-31,high,All signals within expected range,osm_way_397131937_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_395459424,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-26.064677866666663,28.009630511111112,2024-12-31,high,All signals within expected range,osm_way_395459424_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_392562983,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-34.004045399999995,18.6779415,2024-12-31,high,All signals within expected range,osm_way_392562983_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_394619661,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.14339822857143,-15.595343242857142,2024-12-31,high,All signals within expected range,osm_way_394619661_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_397227083,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.13276638,-15.546333720000002,2024-12-31,high,All signals within expected range,osm_way_397227083_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_403905101,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-17.91490718,30.970680520000002,2024-12-31,high,All signals within expected range,osm_way_403905101_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_398727897,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.106028759999997,-15.55986876,2024-12-31,high,All signals within expected range,osm_way_398727897_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_398727896,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.10970162,-15.5679829,2024-12-31,high,All signals within expected range,osm_way_398727896_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_402410265,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.045425440000002,-15.533733119999999,2024-12-31,high,All signals within expected range,osm_way_402410265_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_398888349,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-22.563924,17.22373407272727,2024-12-31,high,All signals within expected range,osm_way_398888349_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_402443474,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-33.87788106,18.64107772,2024-12-31,high,All signals within expected range,osm_way_402443474_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_403258316,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.06500752,-15.52892092,2024-12-31,high,All signals within expected range,osm_way_403258316_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_403258315,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.068787800000003,-15.52260438,2024-12-31,high,All signals within expected range,osm_way_403258315_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_398727898,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.099324619999997,-15.55614664,2024-12-31,high,All signals within expected range,osm_way_398727898_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_404072018,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.091920800000004,-15.529433399999998,2024-12-31,high,All signals within expected range,osm_way_404072018_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_399895770,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.05244258,-15.59093086,2024-12-31,high,All signals within expected range,osm_way_399895770_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_398981825,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,7.2663174999999995,-8.124237314285713,2024-12-31,high,All signals within expected range,osm_way_398981825_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_396700033,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,36.7499012,7.94911504,2024-12-31,high,All signals within expected range,osm_way_396700033_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_399895765,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.071593460000003,-15.56801198,2024-12-31,high,All signals within expected range,osm_way_399895765_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_402341032,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-33.72674162,24.75767904,2024-12-31,high,All signals within expected range,osm_way_402341032_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_404198197,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.130698719999998,-15.531628620000001,2024-12-31,high,All signals within expected range,osm_way_404198197_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_402447886,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-33.90332328,18.65837436,2024-12-31,high,All signals within expected range,osm_way_402447886_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_399895769,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.049342360000004,-15.57435954,2024-12-31,high,All signals within expected range,osm_way_399895769_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_399895767,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.050484660000002,-15.58880838,2024-12-31,high,All signals within expected range,osm_way_399895767_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272343,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.130333280000002,-15.5358792,2024-12-31,high,All signals within expected range,osm_way_405272343_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_406193258,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-17.891817600000003,30.925225840000003,2024-12-31,high,All signals within expected range,osm_way_406193258_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405073405,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.117741439999996,-15.498200220000001,2024-12-31,high,All signals within expected range,osm_way_405073405_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_402410266,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.04556152,-15.53871504,2024-12-31,high,All signals within expected range,osm_way_402410266_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405674284,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,7.691325322222222,36.86607384444444,2024-12-31,high,All signals within expected range,osm_way_405674284_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_399304045,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-34.02819727777778,18.349706866666665,2024-12-31,high,All signals within expected range,osm_way_399304045_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_404072069,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.086148700000003,-15.53608432,2024-12-31,high,All signals within expected range,osm_way_404072069_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272354,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.14239326,-15.53885354,2024-12-31,high,All signals within expected range,osm_way_405272354_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_407679576,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-33.38685108,19.03127662,2024-12-31,high,All signals within expected range,osm_way_407679576_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272342,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.12980504,-15.50980998,2024-12-31,high,All signals within expected range,osm_way_405272342_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272344,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.14437012,-15.517850959999999,2024-12-31,high,All signals within expected range,osm_way_405272344_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405135615,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.123451,-15.505378740000001,2024-12-31,high,All signals within expected range,osm_way_405135615_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_403813842,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.096293760000002,-15.5299883,2024-12-31,high,All signals within expected range,osm_way_403813842_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272346,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.13741318,-15.51634708,2024-12-31,high,All signals within expected range,osm_way_405272346_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272352,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.121523760000002,-15.49680166,2024-12-31,high,All signals within expected range,osm_way_405272352_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272350,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.12619704,-15.491052819999998,2024-12-31,high,All signals within expected range,osm_way_405272350_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272348,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.11734462,-15.50187558,2024-12-31,high,All signals within expected range,osm_way_405272348_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272340,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.12648778,-15.528364419999999,2024-12-31,high,All signals within expected range,osm_way_405272340_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_406381100,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.02748494,-15.537775640000001,2024-12-31,high,All signals within expected range,osm_way_406381100_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272355,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.126332259999998,-15.487424260000001,2024-12-31,high,All signals within expected range,osm_way_405272355_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272358,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.14841728,-15.52559094,2024-12-31,high,All signals within expected range,osm_way_405272358_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272341,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.12239692,-15.53588194,2024-12-31,high,All signals within expected range,osm_way_405272341_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272353,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.113811880000004,-15.50667418,2024-12-31,high,All signals within expected range,osm_way_405272353_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272351,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.14396296,-15.5262871,2024-12-31,high,All signals within expected range,osm_way_405272351_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_405272356,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.11851896,-15.53543746,2024-12-31,high,All signals within expected range,osm_way_405272356_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_406582931,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.0157295,-15.538281739999999,2024-12-31,high,All signals within expected range,osm_way_406582931_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_410872316,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,27.996063279999998,-15.55040716,2024-12-31,high,All signals within expected range,osm_way_410872316_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_413395129,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,17.02213124,-25.33030166,2024-12-31,high,All signals within expected range,osm_way_413395129_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414363932,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-27.73622931111111,22.920380655555554,2024-12-31,high,All signals within expected range,osm_way_414363932_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_410872323,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.03588408,-15.539452119999998,2024-12-31,high,All signals within expected range,osm_way_410872323_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_410872315,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,27.999003440000003,-15.545386780000001,2024-12-31,high,All signals within expected range,osm_way_410872315_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_411370689,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.04084702,-15.51774184,2024-12-31,high,All signals within expected range,osm_way_411370689_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_412698741,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-28.3833485,22.95597954,2024-12-31,high,All signals within expected range,osm_way_412698741_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_410872321,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.00926344,-15.53598872,2024-12-31,high,All signals within expected range,osm_way_410872321_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414460921,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.0544485,-15.48485412,2024-12-31,high,All signals within expected range,osm_way_414460921_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417182784,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.02684524,-15.500707299999998,2024-12-31,high,All signals within expected range,osm_way_417182784_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417182782,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.02928056,-15.494018879999999,2024-12-31,high,All signals within expected range,osm_way_417182782_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_413101099,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-27.83792309090909,22.99547489090909,2024-12-31,high,All signals within expected range,osm_way_413101099_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417160087,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.03072916,-15.47279696,2024-12-31,high,All signals within expected range,osm_way_417160087_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_410872326,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.007991219999997,-15.531774480000001,2024-12-31,high,All signals within expected range,osm_way_410872326_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_411370688,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.0388467,-15.51035994,2024-12-31,high,All signals within expected range,osm_way_411370688_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414452059,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-27.73420666,23.01755962,2024-12-31,high,All signals within expected range,osm_way_414452059_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_421963510,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.066560399999997,-15.46335074,2024-12-31,high,All signals within expected range,osm_way_421963510_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417182778,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.035228819999997,-15.505426700000001,2024-12-31,high,All signals within expected range,osm_way_417182778_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_416606489,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-24.05890858,29.3879998,2024-12-31,high,All signals within expected range,osm_way_416606489_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422923251,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-17.78113782,31.32410508,2024-12-31,high,All signals within expected range,osm_way_422923251_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417461569,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.039401079999998,-15.48520504,2024-12-31,high,All signals within expected range,osm_way_417461569_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414460923,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.03442432,-15.50824004,2024-12-31,high,All signals within expected range,osm_way_414460923_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414644307,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,35.53672104,6.4955070599999996,2024-12-31,high,All signals within expected range,osm_way_414644307_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414118364,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-27.696726540000004,23.06057976,2024-12-31,high,All signals within expected range,osm_way_414118364_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422671345,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.07304866,-15.46220554,2024-12-31,high,All signals within expected range,osm_way_422671345_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417461575,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.047739,-15.4882956,2024-12-31,high,All signals within expected range,osm_way_417461575_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_415269599,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,12.08545,14.982230060000001,2024-12-31,high,All signals within expected range,osm_way_415269599_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414460925,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.02458598,-15.51584644,2024-12-31,high,All signals within expected range,osm_way_414460925_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_424326187,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-33.9289019625,18.605678712499998,2024-12-31,high,All signals within expected range,osm_way_424326187_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_420010040,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.07438742,-15.48249688,2024-12-31,high,All signals within expected range,osm_way_420010040_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422973458,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-33.91396193076923,18.42406063846154,2024-12-31,high,All signals within expected range,osm_way_422973458_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417182789,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.0331056,-15.50025286,2024-12-31,high,All signals within expected range,osm_way_417182789_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417182786,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.02083108,-15.50378724,2024-12-31,high,All signals within expected range,osm_way_417182786_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_419742411,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.05757422,-15.51072116,2024-12-31,high,All signals within expected range,osm_way_419742411_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_420727281,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.07833218,-15.47083862,2024-12-31,high,All signals within expected range,osm_way_420727281_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_421012824,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.468090260000004,-16.29450626,2024-12-31,high,All signals within expected range,osm_way_421012824_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_419249950,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.09425708,-15.49849276,2024-12-31,high,All signals within expected range,osm_way_419249950_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_417650590,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,4.03504164,9.691134360000001,2024-12-31,high,All signals within expected range,osm_way_417650590_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_419742412,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.075000519999996,-15.48696396,2024-12-31,high,All signals within expected range,osm_way_419742412_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426156926,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.293331239999997,30.743444599999997,2024-12-31,high,All signals within expected range,osm_way_426156926_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422671344,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.085475539999997,-15.47120576,2024-12-31,high,All signals within expected range,osm_way_422671344_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_418129878,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,6.35406666,2.41143632,2024-12-31,high,All signals within expected range,osm_way_418129878_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422429892,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.07293182,-15.484381840000001,2024-12-31,high,All signals within expected range,osm_way_422429892_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_414657349,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,35.845952157142854,7.103302214285714,2024-12-31,high,All signals within expected range,osm_way_414657349_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426347959,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,27.15054138,31.3322852,2024-12-31,high,All signals within expected range,osm_way_426347959_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_413092796,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-28.064143539999996,23.05211504,2024-12-31,high,All signals within expected range,osm_way_413092796_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_424216027,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,35.354643933333335,1.3259615583333333,2024-12-31,high,All signals within expected range,osm_way_424216027_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422671347,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.090066619999998,-15.46211744,2024-12-31,high,All signals within expected range,osm_way_422671347_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422671346,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.0606795,-15.474508660000001,2024-12-31,high,All signals within expected range,osm_way_422671346_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426019631,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,27.809991414285715,-15.448864014285714,2024-12-31,high,All signals within expected range,osm_way_426019631_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422410095,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-33.90810202,18.41355564,2024-12-31,high,All signals within expected range,osm_way_422410095_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_422642537,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,-26.003693079999998,27.93648786,2024-12-31,high,All signals within expected range,osm_way_422642537_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426347968,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,27.188068942857143,31.198191614285715,2024-12-31,high,All signals within expected range,osm_way_426347968_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426156923,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.41988722,30.753975020000002,2024-12-31,high,All signals within expected range,osm_way_426156923_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426156915,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,29.273523779999998,31.22478774,2024-12-31,high,All signals within expected range,osm_way_426156915_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426156912,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,28.498031079999997,30.78850988,2024-12-31,high,All signals within expected range,osm_way_426156912_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_426156914,energy.distribution.substation_untyped,stac_sentinel2_ms+sentinel1,29.29910744,31.188685120000002,2024-12-31,high,All signals within expected range,osm_way_426156914_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
